Pickup Area,"Popular Pickup Lat,Lon",Destination,"Popular Destination Lat, Lon",OSRM_distance_km_car,OSRM_distance_km_bike,diff_car,diff_bike
Nondipara,"23.74890023609504, 90.4516215631702",Star Kabab Dhanmondi,"23.739915584940274, 90.38151538972964",10.58,10.77,,
Nondipara,"23.74890023609504, 90.4516215631702",Suhrawardy Udyan,"23.732347115869125, 90.3998804084168",8.62,8.81,,
Nondipara,"23.74890023609504, 90.4516215631702",Sutrapur,"23.712143135744196, 90.41996290601092",7.03,7.3,,
Nondipara,"23.74890023609504, 90.4516215631702",Tajmahal Road,"23.76483026537131, 90.36213213725384",12.85,13.4,,
Nondipara,"23.74890023609504, 90.4516215631702",Tara Masjid,"23.716170089051165, 90.40181039294609",8.96,9.15,,
Nondipara,"23.74890023609504, 90.4516215631702",Technical,"23.78149787280003, 90.35246112771259",15.68,16.23,,
Nondipara,"23.74890023609504, 90.4516215631702",Tejgaon Industrial Area,"23.760019431424492, 90.39129990553859",9.49,9.6,,
Nondipara,"23.74890023609504, 90.4516215631702",Tejturi Bazar,"23.75623497189328, 90.39215451399026",9.12,9.23,,
Nondipara,"23.74890023609504, 90.4516215631702",Town Hall,"23.759739816492644, 90.36581120314878",12.55,13.1,,
Nondipara,"23.74890023609504, 90.4516215631702",TSC,"23.739363547539245, 90.39468747407993",9.22,9.42,,
Nondipara,"23.74890023609504, 90.4516215631702",UIU,"23.798010494541813, 90.44969926609087",12.21,11.55,,
Nondipara,"23.74890023609504, 90.4516215631702",Ulon,"23.763986452595397, 90.41828430393944",4.94,5.13,,
Nondipara,"23.74890023609504, 90.4516215631702",Uttar Khan,"23.87273827035963, 90.44776664806828",27.28,26.88,,
Nondipara,"23.74890023609504, 90.4516215631702",Uttara 1,"23.858105043986644, 90.4009780758213",19.63,18.97,,
Nondipara,"23.74890023609504, 90.4516215631702",Uttara 10,"23.884070392009892, 90.38850341801871",23.78,23.12,,
Nondipara,"23.74890023609504, 90.4516215631702",Uttara 11,"23.876169717607542, 90.38720611542203",22.95,22.29,,
Nondipara,"23.74890023609504, 90.4516215631702",Uttara 12,"23.871433256654242, 90.38108824654972",23.0,22.34,,
Nondipara,"23.74890023609504, 90.4516215631702",Uttara 13,"23.871433256654242, 90.38778814644556",22.52,21.87,,
Nondipara,"23.74890023609504, 90.4516215631702",Uttara 14,"23.867765343508758, 90.38695906184307",22.26,21.6,,
Nondipara,"23.74890023609504, 90.4516215631702",Uttara 15,"23.861049813204456, 90.37215101665535",22.86,22.22,,
Nondipara,"23.74890023609504, 90.4516215631702",Uttara 16,"23.86851637822715, 90.35483474999478",24.28,23.62,,
Nondipara,"23.74890023609504, 90.4516215631702",Uttara 17,"23.846880750905903, 90.36485540817216",20.63,19.97,,
Nondipara,"23.74890023609504, 90.4516215631702",Uttara 18,"23.855123330036513, 90.35777437647893",22.75,22.1,,
Nondipara,"23.74890023609504, 90.4516215631702",Uttara 4,"23.86243003091632, 90.40464203326769",20.52,19.86,,
Nondipara,"23.74890023609504, 90.4516215631702",Uttara 5,"23.864761239707796, 90.38997472577391",21.29,20.63,,
Nondipara,"23.74890023609504, 90.4516215631702",Uttara 6,"23.87139236941201, 90.40429178390336",21.92,21.26,,
Nondipara,"23.74890023609504, 90.4516215631702",Uttara 7,"23.871372679180478, 90.39748761634495",21.35,20.69,,
Nondipara,"23.74890023609504, 90.4516215631702",Uttara 8,"23.87642523160438, 90.4027025919781",21.83,21.18,,
Nondipara,"23.74890023609504, 90.4516215631702",Uttara 9,"23.877220546364615, 90.39735842321328",22.01,21.35,,
Nondipara,"23.74890023609504, 90.4516215631702",Vasantek,"23.807074919411175, 90.38923645387413",15.06,14.41,,
Nondipara,"23.74890023609504, 90.4516215631702",Wapda,"23.724329299083337, 90.42172598970535",6.56,6.75,,
Nondipara,"23.74890023609504, 90.4516215631702",Wari,"23.717804321750464, 90.41799751045865",6.79,7.85,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",North South University,"23.815277538796973, 90.42547076424017",16.28,15.32,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Notun Bazar,"23.79749348795045, 90.4237139801499",12.75,11.8,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Nurer Chala,"23.79698754317488, 90.43246902253573",14.13,13.18,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Osmani Udyan,"23.726089169424984, 90.40874238698586",9.28,8.32,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Paikpara,"23.788177611156954, 90.35952730098612",5.48,5.43,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",South Paikpara,"23.78462149665584, 90.36446150123909",5.11,5.06,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Middle Paikpara,"23.790614891870728, 90.35924347530785",6.07,4.96,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Pallabi,"23.82844698990871, 90.36095211527795",10.58,10.18,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",PG Hospital,"23.73895782109403, 90.39362466608887",5.37,5.21,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Pink City,"23.83108145334089, 90.46282734754803",18.53,17.57,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Police Plaza,"23.774242477535278, 90.41598794811036",9.57,8.61,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Postogola,"23.693064987141877, 90.43013918400378",14.18,14.02,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Press Club,"23.709590036781186, 90.42796922218056",11.17,11.04,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Puran Dhaka,"23.722455864933664, 90.38776863791101",6.13,5.97,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Purbachal,"23.8556826980268, 90.50487366755176",24.78,23.82,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Rajlokkhi Complex,"23.864407298736335, 90.399736694929",18.2,17.25,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Rajuk Trade Center,"23.829675820274574, 90.41942160842014",13.73,12.77,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Ramna,"23.73741269764707, 90.40144483378396",7.09,6.13,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Rampura,"23.760873486392178, 90.42061036978188",9.23,8.27,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Rayer bazar,"23.743521887504897, 90.36167622278728",2.39,2.41,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Rayerbagh,"23.694274567097093, 90.45737025358338",17.23,17.07,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Rupayan Uttara,"23.876092417672627, 90.37956157905259",18.48,17.21,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Rupnagar R/A,"23.809535473019103, 90.35632046141234",7.55,9.48,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Sadarghat,"23.704920230821113, 90.41629392880428",10.56,10.4,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Sarulia,"23.712142476085166, 90.49040399295345",18.09,17.87,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Satrasta,"23.75768943973771, 90.39889324889458",5.42,4.46,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Savar,"23.847235118940443, 90.25740482147071",20.98,18.34,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Sayedabad Bus Terminal,"23.715618121965, 90.42757510973425",10.69,10.53,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Science Lab,"23.739527493939022, 90.38380909504045",4.19,4.03,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Secretariat,"23.728543737583582, 90.39658276608853",6.73,6.57,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Shahbagh,"23.73926923300087, 90.39551308288586",5.69,5.53,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Shahidbagh,"23.742568085752026, 90.42000928276717",8.9,7.98,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Shahinbagh,"23.770207365917933, 90.39216831252685",6.72,5.02,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Shahjadpur,"23.791699886032266, 90.42491413547074",13.41,12.45,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Shahjahanpur,"23.744426914931378, 90.42353959302136",9.45,8.42,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Shakhari Bazar,"23.710126004019056, 90.40968349492377",9.71,9.55,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Shanir Akhra,"23.699506380859372, 90.45290987467429",14.97,13.61,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Shankar,"23.750878640826883, 90.36846011026877",1.61,1.45,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Shantibagh,"23.74526768465952, 90.41855520857388",8.46,8.59,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Shapla Chattar,"23.726744038603808, 90.42164096026795",9.98,9.03,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Shegunbagicha,"23.73366168283537, 90.40729600827689",8.12,7.17,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Sher-e-Bangla Agricultural University,"23.771809817829016, 90.37501155074635",3.46,2.75,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Sher-e-Bangla National Stadium,"23.80711187129673, 90.36361545162298",7.34,9.14,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Shewrapara,"23.79094369753041, 90.37486012421229",6.05,5.65,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Shiddhirganj,"23.689641810056496, 90.48395242561817",19.71,18.85,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Shishu Hospital,"23.774720021541565, 90.3696989138121",3.25,3.2,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Shobujbagh,"23.738909741056833, 90.42960696421137",10.86,9.9,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Shoinik Club,"23.791356222216844, 90.39944605687872",9.12,8.17,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Shyamoli,"23.77090557917849, 90.36384806528564",2.36,1.58,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Shyamoli Square,"23.77483882749372, 90.36544631026956",2.57,2.74,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Shyampur,"23.684833927532342, 90.44638375214089",14.74,14.58,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Signboard,"23.69196098222184, 90.48136792492541",18.95,18.83,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Sony Cinema Hall,"23.800596723356385, 90.35531993725503",6.09,6.04,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Square Hospital,"23.75311200932124, 90.381378314238",3.66,3.63,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Star Kabab Dhanmondi,"23.739915584940274, 90.38151538972964",3.88,3.72,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Suhrawardy Udyan,"23.732347115869125, 90.3998804084168",7.29,7.13,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Sutrapur,"23.712143135744196, 90.41996290601092",10.25,10.15,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Tajmahal Road,"23.76483026537131, 90.36213213725384",1.38,0.67,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Tara Masjid,"23.716170089051165, 90.40181039294609",8.28,8.12,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Technical,"23.78149787280003, 90.35246112771259",3.84,3.79,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Tejgaon Industrial Area,"23.760019431424492, 90.39129990553859",4.54,3.58,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Tejturi Bazar,"23.75623497189328, 90.39215451399026",4.78,3.82,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Town Hall,"23.759739816492644, 90.36581120314878",1.15,0.71,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",TSC,"23.739363547539245, 90.39468747407993",5.77,5.61,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",UIU,"23.798010494541813, 90.44969926609087",15.59,14.63,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Ulon,"23.763986452595397, 90.41828430393944",9.31,8.36,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Uttar Khan,"23.87273827035963, 90.44776664806828",25.19,24.49,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Uttara 1,"23.858105043986644, 90.4009780758213",17.54,16.58,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Uttara 10,"23.884070392009892, 90.38850341801871",21.69,20.73,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Uttara 11,"23.876169717607542, 90.38720611542203",20.86,19.9,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Uttara 12,"23.871433256654242, 90.38108824654972",20.91,19.95,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Uttara 13,"23.871433256654242, 90.38778814644556",20.43,19.48,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Uttara 14,"23.867765343508758, 90.38695906184307",20.16,19.21,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Uttara 15,"23.861049813204456, 90.37215101665535",14.73,14.35,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Uttara 16,"23.86851637822715, 90.35483474999478",15.96,15.9,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Uttara 17,"23.846880750905903, 90.36485540817216",12.5,12.11,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Uttara 18,"23.855123330036513, 90.35777437647893",14.63,14.23,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Uttara 4,"23.86243003091632, 90.40464203326769",18.43,17.47,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Uttara 5,"23.864761239707796, 90.38997472577391",19.2,18.24,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Uttara 6,"23.87139236941201, 90.40429178390336",19.83,18.87,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Uttara 7,"23.871372679180478, 90.39748761634495",19.26,18.3,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Uttara 8,"23.87642523160438, 90.4027025919781",19.74,18.79,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Uttara 9,"23.877220546364615, 90.39735842321328",19.92,18.96,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Vasantek,"23.807074919411175, 90.38923645387413",11.21,10.82,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Wapda,"23.724329299083337, 90.42172598970535",10.1,9.15,,
Noor jahan Road,"23.760621916497936, 90.36176280206402",Wari,"23.717804321750464, 90.41799751045865",10.42,10.35,,
North South University,"23.815277538796973, 90.42547076424017",Notun Bazar,"23.79749348795045, 90.4237139801499",3.05,3.05,,
North South University,"23.815277538796973, 90.42547076424017",Nurer Chala,"23.79698754317488, 90.43246902253573",4.43,4.43,,
North South University,"23.815277538796973, 90.42547076424017",Osmani Udyan,"23.726089169424984, 90.40874238698586",12.44,12.44,,
North South University,"23.815277538796973, 90.42547076424017",Paikpara,"23.788177611156954, 90.35952730098612",14.57,14.57,,
North South University,"23.815277538796973, 90.42547076424017",South Paikpara,"23.78462149665584, 90.36446150123909",14.25,14.25,,
North South University,"23.815277538796973, 90.42547076424017",Middle Paikpara,"23.790614891870728, 90.35924347530785",14.09,14.09,,
North South University,"23.815277538796973, 90.42547076424017",Pallabi,"23.82844698990871, 90.36095211527795",11.92,11.92,,
North South University,"23.815277538796973, 90.42547076424017",PG Hospital,"23.73895782109403, 90.39362466608887",13.03,13.03,,
North South University,"23.815277538796973, 90.42547076424017",Pink City,"23.83108145334089, 90.46282734754803",7.77,7.77,,
North South University,"23.815277538796973, 90.42547076424017",Police Plaza,"23.774242477535278, 90.41598794811036",6.97,6.97,,
North South University,"23.815277538796973, 90.42547076424017",Postogola,"23.693064987141877, 90.43013918400378",18.24,18.24,,
North South University,"23.815277538796973, 90.42547076424017",Press Club,"23.709590036781186, 90.42796922218056",14.87,14.9,,
North South University,"23.815277538796973, 90.42547076424017",Puran Dhaka,"23.722455864933664, 90.38776863791101",14.22,14.22,,
North South University,"23.815277538796973, 90.42547076424017",Purbachal,"23.8556826980268, 90.50487366755176",14.02,14.02,,
North South University,"23.815277538796973, 90.42547076424017",Rajlokkhi Complex,"23.864407298736335, 90.399736694929",8.09,8.09,,
North South University,"23.815277538796973, 90.42547076424017",Rajuk Trade Center,"23.829675820274574, 90.41942160842014",3.61,3.61,,
North South University,"23.815277538796973, 90.42547076424017",Ramna,"23.73741269764707, 90.40144483378396",12.26,12.26,,
North South University,"23.815277538796973, 90.42547076424017",Rampura,"23.760873486392178, 90.42061036978188",7.53,7.53,,
North South University,"23.815277538796973, 90.42547076424017",Rayer bazar,"23.743521887504897, 90.36167622278728",15.33,15.33,,
North South University,"23.815277538796973, 90.42547076424017",Rayerbagh,"23.694274567097093, 90.45737025358338",21.29,21.29,,
North South University,"23.815277538796973, 90.42547076424017",Rupayan Uttara,"23.876092417672627, 90.37956157905259",13.21,12.34,,
North South University,"23.815277538796973, 90.42547076424017",Rupnagar R/A,"23.809535473019103, 90.35632046141234",11.94,11.94,,
North South University,"23.815277538796973, 90.42547076424017",Sadarghat,"23.704920230821113, 90.41629392880428",14.93,14.93,,
North South University,"23.815277538796973, 90.42547076424017",Sarulia,"23.712142476085166, 90.49040399295345",18.69,16.85,,
North South University,"23.815277538796973, 90.42547076424017",Satrasta,"23.75768943973771, 90.39889324889458",10.4,10.4,,
North South University,"23.815277538796973, 90.42547076424017",Savar,"23.847235118940443, 90.25740482147071",29.6,29.6,,
North South University,"23.815277538796973, 90.42547076424017",Sayedabad Bus Terminal,"23.715618121965, 90.42757510973425",14.75,14.75,,
North South University,"23.815277538796973, 90.42547076424017",Science Lab,"23.739527493939022, 90.38380909504045",13.43,13.43,,
North South University,"23.815277538796973, 90.42547076424017",Secretariat,"23.728543737583582, 90.39658276608853",12.78,12.78,,
North South University,"23.815277538796973, 90.42547076424017",Shahbagh,"23.73926923300087, 90.39551308288586",12.46,12.46,,
North South University,"23.815277538796973, 90.42547076424017",Shahidbagh,"23.742568085752026, 90.42000928276717",10.29,10.32,,
North South University,"23.815277538796973, 90.42547076424017",Shahinbagh,"23.770207365917933, 90.39216831252685",10.17,9.32,,
North South University,"23.815277538796973, 90.42547076424017",Shahjadpur,"23.791699886032266, 90.42491413547074",3.71,3.71,,
North South University,"23.815277538796973, 90.42547076424017",Shahjahanpur,"23.744426914931378, 90.42353959302136",10.84,10.76,,
North South University,"23.815277538796973, 90.42547076424017",Shakhari Bazar,"23.710126004019056, 90.40968349492377",14.62,14.62,,
North South University,"23.815277538796973, 90.42547076424017",Shanir Akhra,"23.699506380859372, 90.45290987467429",19.03,17.83,,
North South University,"23.815277538796973, 90.42547076424017",Shankar,"23.750878640826883, 90.36846011026877",13.69,13.69,,
North South University,"23.815277538796973, 90.42547076424017",Shantibagh,"23.74526768465952, 90.41855520857388",9.83,9.98,,
North South University,"23.815277538796973, 90.42547076424017",Shapla Chattar,"23.726744038603808, 90.42164096026795",12.0,12.0,,
North South University,"23.815277538796973, 90.42547076424017",Shegunbagicha,"23.73366168283537, 90.40729600827689",11.06,11.06,,
North South University,"23.815277538796973, 90.42547076424017",Sher-e-Bangla Agricultural University,"23.771809817829016, 90.37501155074635",12.55,12.55,,
North South University,"23.815277538796973, 90.42547076424017",Sher-e-Bangla National Stadium,"23.80711187129673, 90.36361545162298",12.61,12.61,,
North South University,"23.815277538796973, 90.42547076424017",Shewrapara,"23.79094369753041, 90.37486012421229",13.42,13.42,,
